"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_tkw","mean_SoilMoist_P_inst",-0.0128700603459207,0.611763782248193,0.15072736077423,"preseason"
"mean_zn","mean_SoilTMP29_68cm_inst",-1.1018113638238,0.613504509094364,0.149378764490388,"preseason"
"mean_k","mean_Qair_f_inst",-219.852552544347,0.613593783804683,0.149309763914382,"preseason"
"mean_fe","mean_SoilMoist_S_inst",-5.40438516852749,0.617299358127665,0.146459781289497,"preseason"
"mean_zn","mean_Qair_f_inst",-6270.79118160951,0.617908222780843,0.145994126218494,"preseason"
"mean_ni","mean_ECanop_tavg",0.159908924097077,0.621834666876948,0.143009019176069,"preseason"
"mean_ca","mean_LWdown_f_tavg",-0.000500928120890348,0.625392696627837,0.140330631739764,"preseason"
"mean_protein","mean_AvgSurfT_inst",-1.96419397345544,0.628881413345958,0.137729005360094,"preseason"
"mean_ni","mean_Qg_tavg",-0.0278624093672175,0.629420235944751,0.137329361527244,"preseason"
"mean_protein","mean_SnowT_tavg",-1.96497999908198,0.629468150017521,0.137293851851439,"preseason"
"mean_p","mean_SoilMoist_RZ_inst",0.0151049566625697,0.631260452741444,0.135968853712444,"preseason"
"mean_ni","mean_SoilTMP295_1295cm_inst",0.333925630683371,0.63480991477766,0.1333637983447,"preseason"
"mean_s","mean_Tair_f_inst",-0.0152762205383817,0.639293710173259,0.130109027520574,"preseason"
"mean_tkw","mean_LWdown_f_tavg",-0.0794881512143813,0.640087195747631,0.129537226664804,"preseason"
"mean_mn","mean_ACond_tavg",709.64767631523,0.641550195841301,0.12848626210141,"preseason"
"mean_ca","mean_SoilTMP0_10cm_inst",-0.00202268305126433,0.648864681452713,0.123296011931305,"preseason"
"mean_tkw","mean_Qair_f_inst",-2383.4215344639,0.651081208690399,0.121744322928953,"preseason"
"mean_k","mean_LWdown_f_tavg",-0.00639026685212191,0.652621458534258,0.120671851070866,"preseason"
"mean_ca","mean_Psurf_f_inst",5.61318588285324e-05,0.657068685960698,0.117601886148722,"preseason"
"mean_protein","mean_Snowf_tavg",1928525.46249562,0.65829744499729,0.11676063609538,"preseason"
"mean_ca","mean_SoilTMP10_29cm_inst",-0.0021187420452865,0.660299124551177,0.115396684780697,"preseason"
"mean_protein","mean_Qh_tavg",0.769170284145144,0.661290130345985,0.11472437580104,"preseason"
"mean_zn","mean_LWdown_f_tavg",-0.176697492686096,0.666997770986846,0.110890484527729,"preseason"
"mean_fe","mean_SoilMoist_RZ_inst",-0.0955943269955047,0.669605244770119,0.109160694283412,"preseason"
"mean_mg","mean_ESoil_tavg",-0.00406247470110886,0.66987917902277,0.10897975644268,"preseason"
