"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_zn","mean_SnowDepth_inst",52.6151943222833,0.716737683251148,0.0802375400899276,"preseason"
"mean_zn","mean_CanopInt_inst",576.081369264294,0.717600706117348,0.0797493611854204,"preseason"
"mean_mg","mean_SoilTMP10_29cm_inst",0.0118636896315839,0.723677018737165,0.0763543899739808,"preseason"
"mean_zn","mean_Swnet_tavg",-0.19334118141611,0.724121469307276,0.0761089636971769,"preseason"
"mean_ni","mean_Evap_tavg",-9945.32572758705,0.724859571829429,0.0757022552138852,"preseason"
"mean_k","mean_SoilTMP144_295cm_inst",0.111040787303913,0.727772541727619,0.0741077890374415,"preseason"
"mean_mg","mean_Qair_f_inst",75.7340310656796,0.733989274065032,0.0707617063124489,"preseason"
"mean_tkw","mean_SoilMoist_P_inst",-0.00757024570157925,0.739004911841218,0.0681184360430105,"preseason"
"mean_fe","mean_Evap_tavg",359776.840887148,0.747347718766346,0.0638331752125692,"preseason"
"mean_k","mean_SWdown_f_tavg",-0.00690271066389512,0.749387676067912,0.0628065369066419,"preseason"
"mean_mg","mean_Evap_tavg",-9032.25658199502,0.749565708657695,0.0627173342801239,"preseason"
"mean_mg","mean_AvgSurfT_inst",0.00768498280352291,0.751972437177656,0.0615176719195913,"preseason"
"mean_mg","mean_SnowT_tavg",0.00766244898971863,0.753189449120723,0.0609154480253307,"preseason"
"mean_protein","mean_Qs_acc",804.459142569021,0.75443369838616,0.0603028084882995,"preseason"
"mean_zn","mean_SWE_inst",0.178573358318836,0.75489902686934,0.0600744870295969,"preseason"
